url_path,views_total,views_unique
/immich-app/immich,6304,3187
/immich-app/immich/issues,907,364
/immich-app/immich/releases,591,352
/immich-app/immich/pulls,526,161
/immich-app/immich/blob/main/docker/docker-compose.yml,312,181
/immich-app/immich/releases/tag/v1.50.1,305,240
/immich-app/immich/tree/main/docker,258,137
/immich-app/immich/discussions,250,93
/immich-app/immich/commits/main,238,76
/immich-app/immich/blob/main/README_zh_CN.md,233,149
