url_path,views_total,views_unique
/immich-app/immich,9511,5528
/immich-app/immich/issues,1122,450
/immich-app/immich/releases,859,524
/immich-app/immich/blob/main/README_zh_CN.md,716,501
/immich-app/immich/pulls,594,176
/immich-app/immich/releases/tag/v1.50.1,498,393
/immich-app/immich/tree/main/docker,286,172
/immich-app/immich/tree/main/server,280,164
/immich-app/immich/blob/main/docker/docker-compose.yml,274,178
/immich-app/immich/discussions,235,101
