url_path,views_total,views_unique
/immich-app/immich,8640,3989
/immich-app/immich/issues,1621,537
/immich-app/immich/releases,1413,674
/immich-app/immich/pulls,784,187
/immich-app/immich/tree/main/docker,599,292
/immich-app/immich/blob/main/docker/docker-compose.yml,549,298
/immich-app/immich/releases/tag/v1.51.2,453,363
/immich-app/immich/search,317,87
/immich-app/immich/releases/tag/v1.51.1,301,233
/immich-app/immich/blob/main/docker/example.env,293,160
