url_path,views_total,views_unique
/immich-app/immich,5997,3010
/immich-app/immich/issues,884,355
/immich-app/immich/releases,591,330
/immich-app/immich/pulls,546,166
/immich-app/immich/blob/main/docker/docker-compose.yml,335,201
/immich-app/immich/tree/main/docker,289,159
/immich-app/immich/commits/main,255,85
/immich-app/immich/releases/tag/v1.50.1,249,198
/immich-app/immich/discussions,231,88
/immich-app/immich/blob/main/README_zh_CN.md,219,143
