url_path,views_total,views_unique
/immich-app/immich,6356,3177
/immich-app/immich/issues,972,387
/immich-app/immich/releases,630,363
/immich-app/immich/pulls,544,165
/immich-app/immich/releases/tag/v1.50.1,330,267
/immich-app/immich/blob/main/docker/docker-compose.yml,308,186
/immich-app/immich/tree/main/docker,252,136
/immich-app/immich/discussions,250,95
/immich-app/immich/blob/main/README_zh_CN.md,234,155
/immich-app/immich/commits/main,231,77
