url_path,views_total,views_unique
/immich-app/immich,6924,3618
/immich-app/immich/issues,1039,412
/immich-app/immich/releases,789,463
/immich-app/immich/pulls,561,168
/immich-app/immich/releases/tag/v1.50.1,542,427
/immich-app/immich/blob/main/README_zh_CN.md,380,253
/immich-app/immich/blob/main/docker/docker-compose.yml,291,199
/immich-app/immich/discussions,259,102
/immich-app/immich/tree/main/docker,247,145
/immich-app/immich/commits/main,212,75
