url_path,views_total,views_unique
/immich-app/immich,6663,3089
/immich-app/immich/issues,1321,437
/immich-app/immich/releases,1075,541
/immich-app/immich/pulls,680,165
/immich-app/immich/tree/main/docker,493,248
/immich-app/immich/blob/main/docker/docker-compose.yml,440,231
/immich-app/immich/releases/tag/v1.51.2,419,337
/immich-app/immich/releases/tag/v1.51.1,301,233
/immich-app/immich/commits/main,258,84
/immich-app/immich/blob/main/docker/example.env,246,133
