url_path,views_total,views_unique
/immich-app/immich,11440,6600
/immich-app/immich/issues,1218,506
/immich-app/immich/blob/main/README_zh_CN.md,921,659
/immich-app/immich/releases,890,570
/immich-app/immich/pulls,677,189
/immich-app/immich/releases/tag/v1.50.1,451,364
/immich-app/immich/tree/main/server,330,199
/immich-app/immich/tree/main/docker,313,184
/immich-app/immich/blob/main/docker/docker-compose.yml,297,189
/immich-app/immich/discussions,252,103
