url_path,views_total,views_unique
/immich-app/immich,6582,3062
/immich-app/immich/issues,1240,432
/immich-app/immich/releases,934,491
/immich-app/immich/pulls,656,176
/immich-app/immich/blob/main/docker/docker-compose.yml,446,254
/immich-app/immich/tree/main/docker,430,210
/immich-app/immich/releases/tag/v1.51.1,293,229
/immich-app/immich/discussions,258,102
/immich-app/immich/commits/main,257,88
/immich-app/immich/blob/main/README_zh_CN.md,219,147
