url_path,views_total,views_unique
/immich-app/immich,6258,3080
/immich-app/immich/issues,1017,392
/immich-app/immich/releases,741,400
/immich-app/immich/pulls,576,165
/immich-app/immich/blob/main/docker/docker-compose.yml,385,234
/immich-app/immich/tree/main/docker,359,193
/immich-app/immich/discussions,240,95
/immich-app/immich/commits/main,236,83
/immich-app/immich/releases/tag/v1.50.1,229,182
/immich-app/immich/blob/main/README_zh_CN.md,229,153
