url_path,views_total,views_unique
/immich-app/immich,8743,4082
/immich-app/immich/issues,1655,544
/immich-app/immich/releases,1410,681
/immich-app/immich/pulls,764,185
/immich-app/immich/tree/main/docker,598,295
/immich-app/immich/blob/main/docker/docker-compose.yml,552,299
/immich-app/immich/releases/tag/v1.51.2,453,363
/immich-app/immich/search,362,101
/immich-app/immich/releases/tag/v1.52.1,350,291
/immich-app/immich/releases/tag/v1.51.1,301,233
